Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2012-02-27,104.75,104.75,98.75,99.9,100.2,958404.0,962.72
2012-02-24,104.05,105.5,102.6,104.1,104.65,572898.0,595.97
2012-02-23,107.0,107.0,100.75,105.0,104.45,1228592.0,1267.41
2012-02-22,110.4,110.65,104.6,105.3,105.3,2077529.0,2205.22
2012-02-21,109.0,111.0,107.5,109.8,109.8,1482591.0,1617.79
2012-02-17,107.7,110.2,106.0,108.5,108.05,1943862.0,2110.06
2012-02-16,105.95,108.5,104.1,106.9,107.3,1247917.0,1322.95
2012-02-15,105.15,109.9,104.5,106.85,107.1,2081364.0,2242.15
2012-02-14,100.6,104.65,99.6,103.6,103.3,1258334.0,1300.61
2012-02-13,101.0,101.9,99.85,100.4,100.85,659191.0,664.49
2012-02-10,99.0,103.8,98.7,100.5,100.9,1406381.0,1422.06
2012-02-09,100.2,100.2,97.15,99.85,99.65,974950.0,961.33
2012-02-08,100.3,100.3,97.0,98.8,98.35,1619525.0,1587.75
2012-02-07,90.2,100.35,90.2,99.15,99.3,4371646.0,4216.65
2012-02-06,86.6,90.5,86.6,89.9,89.6,1205424.0,1073.46
2012-02-03,84.55,86.7,84.5,86.6,86.2,1080392.0,924.82
2012-02-02,85.9,86.8,82.65,85.5,85.4,881592.0,752.42
2012-02-01,84.4,86.35,83.0,85.6,85.25,1036558.0,878.02
2012-01-31,84.8,86.3,80.15,85.1,84.95,4673936.0,3884.32
2012-01-30,86.5,86.7,83.15,83.9,84.35,1280924.0,1087.16
2012-01-27,84.2,87.0,84.05,86.2,86.3,1154302.0,989.37
2012-01-25,85.0,86.0,84.2,85.45,84.6,760646.0,646.77
2012-01-24,80.7,86.5,79.0,84.35,84.8,2474805.0,2082.27
2012-01-23,78.9,81.7,78.9,80.35,80.0,707067.0,569.31
2012-01-20,76.5,81.25,76.0,78.7,78.8,1683999.0,1336.33
2012-01-19,75.55,76.9,75.5,76.0,76.15,344200.0,262.25
2012-01-18,78.3,82.4,74.55,75.4,74.95,508215.0,387.85
2012-01-17,77.0,79.05,77.0,77.45,77.4,601723.0,469.58
2012-01-16,76.55,77.5,75.4,77.5,76.8,287317.0,219.03
2012-01-13,77.4,79.3,76.8,77.2,77.2,508707.0,396.88
2012-01-12,77.0,78.35,75.6,77.45,76.95,552541.0,426.56
2012-01-11,75.1,77.0,74.55,76.1,76.15,408020.0,310.67
2012-01-10,71.2,75.35,71.1,74.5,74.85,493494.0,364.64
2012-01-09,68.5,71.85,68.5,71.75,71.25,295705.0,209.64
2012-01-07,70.65,70.7,69.55,70.6,70.35,45446.0,31.93
2012-01-06,69.8,71.0,66.9,70.0,70.0,539941.0,371.26
2012-01-05,69.5,71.7,69.35,69.9,69.8,449424.0,316.43
2012-01-04,68.1,69.9,67.4,69.3,69.15,483095.0,333.51
2012-01-03,65.2,68.85,65.2,68.1,68.4,592649.0,400.05
2012-01-02,66.1,66.85,63.1,65.2,64.9,535881.0,348.26
2011-12-30,67.5,68.15,65.4,66.0,65.8,419177.0,280.14
2011-12-29,68.15,69.0,66.0,66.5,66.5,609308.0,408.64
2011-12-28,69.3,71.5,67.8,67.85,68.15,431378.0,296.81
2011-12-27,73.5,73.5,70.1,70.4,70.6,370130.0,264.92
2011-12-26,74.0,74.6,70.7,72.6,72.75,595261.0,433.05
